Outlet_ID,Outlet_Type,Province,Distributor_ID,Latitude,Longitude,Cooler_Capacity_L,_ingestion_ts,_source_file,_checksum,total_gaussian_poi_score,total_gravity_poi_score,total_exp_poi_score,total_poi_count,poi_count_bus_stop,poi_count_school,poi_count_market,poi_count_hospital,poi_count_restaurant,poi_count_supermarket,competitor_count,competitor_density_score,market_isolation_score
OUT_00013,Pharmacy,Western,DIST_W_03,6.801657,80.053865,0,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,17.460707469934114,0.0015920140214855513,4.374242939554392,11,2,0,1,0,5,0,9,0.49157274334369533,0.41296013662530745
OUT_00014,Kade,Central,DIST_C_01,7.06131,80.590554,0,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,2.783704369918292,0.0015034772803089516,2.6381238767221773,4,2,0,1,0,3,2,6,1.2924805698104898,0.6754313090337782
OUT_00015,Supermarket,Central,DIST_C_02,7.039942,80.663814,100,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,2.1160548781086073,0.0015664912739632294,5.492445342472774,16,0,0,1,0,3,0,2,0.6359288521438932,0.2935369658814276
OUT_00016,Pharmacy,Central,DIST_C_03,6.953817,80.799636,100,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,3.6280150829443314,0.0009857886166746142,1.099860984985576,11,2,0,1,0,5,1,3,0.059138401652390885,0.393245576265178
OUT_00018,Kade,North-Western,DIST_NW_02,7.725742,80.103428,150,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,2.0105689614361952,0.000499388828602454,2.990592280183007,9,1,1,1,0,0,0,3,0.09782770614335606,0.1794876359124095
OUT_00019,Supermarket,Southern,DIST_S_01,6.014399,80.261584,150,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,2.635482762278377,0.0011312499986788245,4.9038772342634465,7,2,1,0,0,3,1,6,0.7735200505050301,0.24764326134938447
OUT_00020,Supermarket,Southern,DIST_S_02,6.216702,80.897168,100,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,3.298604957880529,0.004376658787298718,3.601326906158339,13,2,2,2,1,1,1,0,0.9034913418403598,0.18641296888236875
OUT_00021,Grocery,Western,DIST_W_01,7.042232,80.074023,50,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,2.560549219375534,0.001384268918046158,0.13775692832869013,9,1,1,1,1,2,1,4,0.5909080144499628,0.624656972520562
OUT_00023,Kade,Western,DIST_W_03,6.83596,79.934404,100,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,11.880240376852557,0.0028509265313962978,8.11172389363252,15,5,1,3,0,3,0,10,0.6063431538788038,0.337603562709081
OUT_00024,Kade,Central,DIST_C_01,7.063633,80.890124,50,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,1.0703628925580801,0.0006820733247914552,3.626352493387887,8,1,2,0,2,1,1,6,0.4997450956194471,0.02879296831938231
OUT_00025,Grocery,Central,DIST_C_02,7.028178,80.56291,50,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,0.9455868876693467,0.0020690576361693286,6.215089508338147,8,3,1,1,0,1,0,2,0.2891203830136118,0.21852111661752877
OUT_00026,Convenience,Central,DIST_C_03,7.30872,80.633847,50,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,3.8679008357762696,0.004514066450023501,7.102236904618508,5,2,2,3,1,4,1,7,0.5700283688801115,0.2476224459368273
OUT_00027,Kade,North-Western,DIST_NW_01,7.868854,80.204648,100,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,5.626707615958101,0.0019280036882529568,6.00865620856956,9,3,0,0,0,5,1,2,0.057414409209313115,0.3445137807943357
OUT_00028,Kade,North-Western,DIST_NW_02,7.853412,80.11431,0,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,3.795671148714141,0.002820676055691118,2.6489402018792694,5,4,2,0,1,5,0,7,1.6256897249035973,0.2676906446227921
OUT_00029,Kade,Southern,DIST_S_01,5.920388,80.672714,50,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,3.0435583541692015,0.0022962252920654927,0.5040395117748223,6,1,0,1,0,2,1,4,0.693456924071023,0.24133425960329236
OUT_00030,Convenience,Southern,DIST_S_02,6.222586,80.339493,0,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,2.6147628699669485,0.00180483689738534,2.174632347568238,8,0,0,0,0,2,0,2,0.4987154220000725,0.3324456101653984
OUT_00031,Grocery,Western,DIST_W_01,6.90232,79.878368,100,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,4.559639322746602,0.006773792141808513,5.170779856519288,10,4,1,2,0,3,0,9,0.2852012368667582,0.34915802425400166
OUT_00032,Grocery,Western,DIST_W_02,7.045167,79.9888,150,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,13.751197202077797,0.004033978197010652,14.857264047609462,18,3,1,3,0,5,1,6,0.1316186397295932,0.343395616152479
OUT_00033,Eatery,Western,DIST_W_03,7.070125,80.008275,150,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,8.484175757559688,0.001990615903596179,2.640459745270199,16,1,1,0,0,6,0,7,0.3948898058017115,0.33596836823938125
OUT_00034,Grocery,Central,DIST_C_01,7.299189,80.822956,150,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,2.4346376273173083,0.0013324188149789298,0.7160371859423542,9,2,3,1,0,3,0,1,0.5417289600419568,0.09519440258348992
OUT_00035,Grocery,Central,DIST_C_02,7.172893,80.553219,0,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,1.8732130586231144,0.001611904278676444,1.7574052096707897,6,4,0,0,0,1,0,3,0.5021646045614179,0.40637359015695035
OUT_00036,Eatery,Central,DIST_C_03,7.14693,80.792163,50,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,5.175237913415748,0.0007912972833495742,1.3845698419497101,9,3,0,1,0,2,0,4,0.24115241390513067,0.24721130257816246
OUT_00037,Eatery,North-Western,DIST_NW_01,7.73016,80.198597,100,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,6.766883346804435,0.001385489500236474,0.6458536241831735,9,1,3,1,0,2,0,3,0.4750354478292487,0.35686582698779956
OUT_00038,Convenience,North-Western,DIST_NW_02,7.63747,80.047086,50,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,6.362419563605777,0.0012175460891338309,2.342495318910034,3,0,0,3,1,2,0,2,0.8403281352245802,0.2658512328764058
OUT_00039,Kade,Southern,DIST_S_01,6.346023,80.704911,100,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,1.602094096422694,0.0020119744271095857,2.6630661624080734,7,4,0,2,1,2,0,5,0.01331819607624139,0.32525185482969493
OUT_00040,Eatery,Southern,DIST_S_02,5.997621,80.777962,0,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,2.5969956025752485,0.005410264097887005,0.6064395044935738,8,1,3,1,1,2,0,1,0.2994834084062654,0.39325703245967536
OUT_00041,Grocery,Western,DIST_W_01,7.082138,80.088482,200,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,4.485739870080394,0.002914588789571987,3.8955042214526436,13,1,1,0,0,3,1,5,1.0658358910097836,0.09097933371071557
OUT_00042,Grocery,Western,DIST_W_02,6.928455,80.091664,50,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,5.753152463143954,0.007669119916159902,2.6160267160463127,12,3,0,0,2,4,1,4,0.592482261346657,0.18892842500996682
OUT_00043,Convenience,Western,DIST_W_03,7.055341,79.929231,100,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,11.804354093453025,0.003908304373739028,5.458856072952475,11,3,1,0,0,3,0,9,0.7905363276537163,0.1642863153350331
OUT_00044,Grocery,Central,DIST_C_01,7.156528,80.584012,100,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,8.20452491441442,0.0013800580352097626,2.93599690420199,5,2,0,0,0,2,1,1,0.3635344275349158,0.051200119477250915
OUT_00045,Kade,Central,DIST_C_02,7.294818,80.809269,50,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,4.356974280616997,0.0007478466360512386,1.308248593526359,10,0,2,0,1,2,2,2,2.4063767566181387,0.31954166154629954
OUT_00046,Kade,Central,DIST_C_03,7.264213,80.83354,100,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,1.9296892461844344,0.0013891155048253111,5.216184887269223,5,3,1,0,0,5,1,6,0.028084970587756993,0.08329361212845056
OUT_00047,Supermarket,North-Western,DIST_NW_01,7.919318,80.159986,50,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,3.241683929777808,0.0013162645904541386,2.5414973399155385,8,1,3,1,0,3,0,3,0.33769766240044563,0.579476039583109
OUT_00048,Kade,North-Western,DIST_NW_02,7.750233,79.937593,100,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,9.225079070147169,0.0005620720402567323,1.3637976848395923,8,1,0,1,0,2,1,2,0.04793426984208158,0.6208996638707637
OUT_00049,Pharmacy,Southern,DIST_S_01,6.043271,80.672667,50,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,3.563177203107706,0.0006611061890160324,0.5651132344805228,8,2,0,3,1,1,0,3,0.08704906826292921,0.11252926441689372
OUT_00050,Eatery,Southern,DIST_S_02,5.96353,80.617795,0,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,2.6193694051511542,0.001623372086336871,3.0537871253162567,6,1,1,0,0,5,0,2,0.24147420663899918,0.29552709400342836
OUT_00051,Eatery,Western,DIST_W_01,6.815505,79.982839,200,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,5.595410447205114,0.0076122931084751325,7.24041606192297,13,1,1,4,0,2,1,11,0.12679351313611353,0.33616327214139
OUT_00052,Kade,Western,DIST_W_02,6.95489,79.930739,0,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,8.686053456192049,0.002194159106969045,3.352759064684272,12,2,0,1,0,2,1,16,2.4866880339629613,0.33497771780289254
OUT_00053,Kade,Western,DIST_W_03,6.807605,80.090662,0,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,3.302526938021051,0.0003948807700666237,5.5903473174504335,15,1,2,1,0,5,0,6,2.200128550706924,0.33071376632173877
OUT_00054,Eatery,Central,DIST_C_01,6.970397,80.637585,50,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,2.1983942362467253,0.0003747274407589216,7.102013052550504,7,3,1,1,0,2,1,6,0.20481913649572248,0.6032646104536045
OUT_00055,Kade,Central,DIST_C_02,7.329689,80.808264,50,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,6.299544787148501,0.0021112229673170366,4.669924056517101,8,1,0,0,1,3,1,0,0.510475346541114,0.34315155830525845
OUT_00057,Kade,North-Western,DIST_NW_01,7.942184,80.181463,100,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,4.256255230646128,0.00025821109183222086,0.21941831093850916,9,1,1,2,0,0,0,4,0.38152021498322014,0.16909768482251533
OUT_00058,Eatery,North-Western,DIST_NW_02,7.669281,80.073541,0,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,3.59032168095776,0.002385527247591289,1.3499508949881123,8,4,2,0,0,0,0,3,0.8452886828868841,0.33391378889797807
OUT_00059,Eatery,Southern,DIST_S_01,6.087306,80.700688,0,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,6.512027129358068,0.0020193102668414537,2.254338859038882,6,1,0,0,0,1,1,1,0.49368611895363385,0.2558546012211838
OUT_00061,Convenience,Western,DIST_W_01,6.916451,80.010822,50,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,3.6587431351261013,0.0021255793180970694,5.303591340532131,14,3,1,3,1,4,1,6,0.00018936477192095418,0.11041182705184092
OUT_00062,Grocery,Western,DIST_W_02,7.088357,80.076338,0,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,5.113739668923921,0.0011350825996644892,5.68205401834499,12,1,2,2,0,6,0,6,1.0803234097082441,0.10980792534183983
OUT_00063,Supermarket,Western,DIST_W_03,6.828333,80.020752,0,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,8.315721219125576,0.0018500376811302216,6.914369221274988,13,0,1,1,0,3,0,9,1.0303242444650236,0.252441043778289
OUT_00064,Eatery,Central,DIST_C_01,7.266511,80.648649,150,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,4.053829181194726,0.0015897405115068706,2.3139034766302324,11,3,0,2,0,1,2,6,0.35639207046763427,0.40926039757818294
OUT_00065,Pharmacy,Central,DIST_C_02,7.230782,80.831218,150,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,0.8516911485968262,0.000269746882420002,2.536680080227802,7,1,0,0,0,0,0,3,1.1661046608381536,0.2636784310112573
OUT_00066,Kade,Central,DIST_C_03,7.345727,80.694416,200,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,2.3609228272102296,0.003524122836815612,4.837238086106748,9,0,1,0,1,0,0,4,1.1954142817518212,0.5311580804012489
OUT_00067,Grocery,North-Western,DIST_NW_01,7.943365,80.071598,200,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,2.9339967407232126,0.001577386293531479,3.0982523185512543,8,3,2,1,0,0,0,7,0.3710759444107747,0.45149162768409395
OUT_00068,Kade,North-Western,DIST_NW_02,7.802101,80.230583,0,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,4.489211084063536,0.0017328251376815618,0.8748558192793117,6,1,1,0,0,1,1,3,0.4682317085922637,0.3024359623163166
OUT_00069,Convenience,Southern,DIST_S_01,6.352691,80.273029,100,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,4.043527283035199,0.002007688140792717,2.7161726276925355,6,1,0,2,0,3,0,6,2.830659271579085,0.45616601970234905
OUT_00070,Eatery,Southern,DIST_S_02,6.215919,80.558756,150,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,3.1447859280026176,0.003271714580824206,2.2592577365809596,14,4,1,3,0,5,0,4,0.17749549187752967,0.3379518050280474
OUT_00071,Grocery,Western,DIST_W_01,7.037474,80.047405,100,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,0.8564203276240026,0.0027841351277702606,0.6794144470172223,17,2,4,1,1,7,0,8,0.294356775295031,0.3911684955479673
OUT_00072,Grocery,Western,DIST_W_02,6.932459,80.071926,150,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,6.530684777805842,0.00422452281732563,5.645026789222368,10,3,2,1,0,0,0,5,0.1513796111114159,0.017976743421496064
OUT_00073,Grocery,Western,DIST_W_03,6.985465,79.875281,150,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,6.982556111140894,0.0011559412022361716,1.9825359195936756,17,2,2,0,0,4,1,9,1.6965643248307747,0.12500997404244402
OUT_00074,Kade,Central,DIST_C_01,7.217809,80.578472,50,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,14.595995577565741,0.004393324221276495,4.886478723844508,8,1,2,1,1,2,2,6,0.6822437149295443,0.3448001508091992
OUT_00075,Kade,Central,DIST_C_02,7.26576,80.881537,0,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,2.8609195452612664,0.00131057758296424,3.421860736564731,7,0,2,2,1,2,0,2,0.0558250428393293,0.17143112447085532
OUT_00076,Grocery,Central,DIST_C_03,7.249716,80.745441,100,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,4.174119044927995,0.0005748253951917845,0.8277320491692042,4,2,2,1,1,4,0,2,2.0022707008885487,0.28272689041483895
OUT_00077,Grocery,North-Western,DIST_NW_01,7.604541,80.087464,100,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,7.24042551776193,0.0007480475504334766,4.735773658793718,5,0,0,0,0,0,1,2,0.6564507803337493,0.34843023739905726
OUT_00078,Grocery,North-Western,DIST_NW_02,7.898418,80.133348,150,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,5.676145392944721,8.452098783789046e-05,6.2821639238440135,5,3,1,2,0,3,0,4,0.9503033937112638,0.4268730419937465
OUT_00080,Convenience,Southern,DIST_S_02,6.163851,80.994372,100,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,8.425609161222958,0.000743140741283059,2.0463758679971242,4,1,1,1,0,1,0,5,0.024674324362381973,0.01979948840412275
OUT_00081,Kade,Western,DIST_W_01,6.98882,80.023937,200,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,1.7316488776307457,3.73290621244173e-05,4.497654799915746,12,0,2,0,0,3,0,6,0.5273389259234837,0.472950623054485
OUT_00082,Kade,Western,DIST_W_02,6.813634,79.920241,100,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,2.7482475766413024,0.0044757861337191744,8.84353321508192,14,1,1,0,0,6,0,4,0.8994834813173613,0.2978066000685604
OUT_00083,Kade,Western,DIST_W_03,6.883214,79.89703,0,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,4.149068177768908,0.0033783843554997636,11.943979382871028,12,1,1,1,0,3,0,9,0.5872162591074206,0.139911844654334
OUT_00084,Kade,Central,DIST_C_01,7.338478,80.895174,150,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,0.7186343897045094,0.0004028905561146641,0.4648037082634291,6,4,1,1,0,5,2,2,0.5492773437124627,0.26066819359895615
OUT_00085,Convenience,Central,DIST_C_02,7.208129,80.606916,100,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,3.513514587216295,0.00111588757908915,0.9265789276999374,7,3,1,2,1,2,0,7,0.8515284364519973,0.4146561285519516
OUT_00086,Grocery,Central,DIST_C_03,7.176037,80.696385,0,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,1.478355421141034,0.00116277980420912,1.7858621476795258,4,3,1,0,1,1,1,5,0.23447174606301904,0.1190702129908198
OUT_00087,Kade,North-Western,DIST_NW_01,7.750585,80.224221,50,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,9.15041749336418,0.00030946287681725046,1.9496789664928955,9,1,0,3,0,4,1,3,0.9441418223552565,0.45068395622307705
OUT_00088,Kade,North-Western,DIST_NW_02,7.987966,80.236848,50,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,1.6924017608905784,0.0009439031987676118,4.334136216378705,10,2,3,1,0,7,1,3,0.08891549013017556,0.5183477591272448
OUT_00089,Convenience,Southern,DIST_S_01,5.928188,80.891778,100,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,2.5690064357392792,0.0011959483076744986,5.992667332580605,11,3,3,0,0,2,0,4,0.1579626280343556,0.2527618276670299
OUT_00090,Kade,Southern,DIST_S_02,6.284494,80.955813,0,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,5.905924319408506,0.0009195323002011725,6.293690903704481,11,3,3,1,1,4,1,4,0.022156551054331234,0.12621156547145454
OUT_00091,Eatery,Western,DIST_W_01,7.086215,80.001544,50,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,2.116552227869974,0.0011483944840073328,0.9034306768985685,13,4,0,0,2,4,0,6,0.33992102094510357,0.17615306683593246
OUT_00092,Kade,Western,DIST_W_02,6.834067,80.017893,150,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,1.3343326596399645,0.0007695021378347613,2.4832621259438232,15,0,0,0,1,0,0,8,0.35841743710480345,0.3259512878782334
OUT_00093,Grocery,Western,DIST_W_03,6.965572,79.990234,0,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,7.66628697511045,0.0017772422775142428,3.0385110679269074,14,0,0,0,1,5,1,6,1.227108271590783,0.27545222356893795
OUT_00094,Grocery,Central,DIST_C_01,7.239812,80.767108,0,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,4.050380971499506,0.0006520816393173764,1.2371024418079783,8,3,1,1,0,7,1,6,0.5294035706980192,0.3456008789725796
OUT_00095,Supermarket,Central,DIST_C_02,7.057764,80.756471,50,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,5.786909279647661,0.0019008473500137476,3.4143861859534956,3,2,0,0,1,1,0,5,0.28699149015813674,0.34020327845571363
OUT_00096,Supermarket,Central,DIST_C_03,7.131295,80.824279,200,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,4.870754440055496,0.0034248360223679856,3.7141036456933314,5,1,0,0,0,2,1,4,0.5279401888182519,0.31348110937942947
OUT_00097,Kade,North-Western,DIST_NW_01,7.658829,80.270635,200,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,4.1604473411405785,0.0024774740805325324,2.512457306185121,7,1,0,0,0,3,0,2,0.02711371871315857,0.3794324025182743
OUT_00098,Grocery,North-Western,DIST_NW_02,7.797047,80.031501,0,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,1.8677628339084527,0.0012322673583906973,2.332760181316429,7,1,0,1,0,1,0,5,0.09939106752455566,0.18014853214620594
OUT_00099,Grocery,Southern,DIST_S_01,5.964023,80.321522,50,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,3.9696898232738884,0.0005981198644781899,1.8497508497887618,8,3,2,1,0,2,0,5,0.4930185354148566,0.5983548327933296
OUT_00100,Grocery,Southern,DIST_S_02,6.348394,80.579169,0,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,4.148748520321405,0.0024253082481790686,2.031585388355875,5,1,1,0,1,2,0,6,0.5127275967196818,0.25938697555997264
OUT_00101,Grocery,Western,DIST_W_01,6.850681,79.919648,100,2026-06-01T13:00:38.528115,outlet_master.csv,bc14b1bac19945f8f56165de01c88513,3.6163371712340706,0.003991997225430755,14.098840744616156,12,0,0,2,0,1,0,6,1.115862219209007,0.49640322127186015
